user_id,gender,age,age_group,mod_price,price_group,fre_city,fre_community_type,fre_city_level
2802,F,23,19-25,1199,1001-2000,固原,乡村,五线城市
2804,M,37,36-45,5999,4001-7000,上海,城区,一线城市
2805,F,40,36-45,3699,2001-4000,南阳,unknown,三线城市
2806,F,51,46-60,2288,2001-4000,宜昌,unknown,三线城市
2807,F,42,36-45,1399,1001-2000,江门,unknown,三线城市
2810,F,65,60+,1448,1001-2000,十堰,乡村,四线城市
2811,M,50,46-60,1099,1001-2000,上海,城区,一线城市
2813,F,50,46-60,599,<=1000,宁波,城区,新一线城市
2815,F,28,26-35,1899,1001-2000,保定,乡村,三线城市
2816,F,71,60+,2399,2001-4000,武汉,城区,新一线城市
2817,F,20,19-25,1548,1001-2000,合肥,城区,二线城市
2818,F,38,36-45,2499,2001-4000,和田地区,镇区,五线城市
2819,F,22,19-25,840,<=1000,秦皇岛,乡村,三线城市
2820,M,50,46-60,1899,1001-2000,天津,城区,新一线城市
2821,M,35,26-35,2699,2001-4000,吉林,乡村,三线城市
2822,F,32,26-35,849,<=1000,徐州,unknown,二线城市
2823,M,79,60+,4999,4001-7000,秦皇岛,乡村,三线城市
2824,F,39,36-45,1149,1001-2000,通辽,乡村,五线城市
2826,M,38,36-45,2299,2001-4000,眉山,unknown,四线城市
2827,F,49,46-60,2399,2001-4000,乌鲁木齐,城区,三线城市
2828,M,49,46-60,1399,1001-2000,温州,unknown,二线城市
2829,M,24,19-25,4399,4001-7000,来宾,乡村,五线城市
2831,F,34,26-35,3299,2001-4000,济南,城区,二线城市
2832,M,36,36-45,1899,1001-2000,长春,镇区,二线城市
2833,M,77,60+,1158,1001-2000,鞍山,乡村,三线城市
2834,M,55,46-60,2299,2001-4000,锦州,乡村,四线城市
2836,M,50,46-60,1399,1001-2000,赤峰,unknown,四线城市
2840,F,28,26-35,849,<=1000,徐州,unknown,二线城市
2841,M,36,36-45,799,<=1000,大理白族自治州,乡村,四线城市
2842,M,21,19-25,2799,2001-4000,六安,unknown,四线城市
2843,M,34,26-35,1199,1001-2000,北京,乡村,一线城市
2845,M,32,26-35,849,<=1000,徐州,unknown,二线城市
2846,M,43,36-45,3999,2001-4000,佛山,城区,二线城市
2847,M,26,26-35,8999,7000+,上海,城区,一线城市
2850,M,73,60+,738,<=1000,邯郸,乡村,三线城市
2851,F,61,60+,1098,1001-2000,沧州,unknown,三线城市
2852,M,57,46-60,799,<=1000,唐山,unknown,三线城市
2853,F,40,36-45,3498,2001-4000,赤峰,乡村,四线城市
2856,F,20,19-25,1799,1001-2000,邯郸,乡村,三线城市
2857,M,58,46-60,1898,1001-2000,乌兰察布,乡村,五线城市
2858,M,40,36-45,2999,2001-4000,广州,镇区,一线城市
2859,F,63,60+,823,<=1000,安顺,乡村,四线城市
2860,F,70,60+,1498,1001-2000,聊城,城区,四线城市
2861,M,28,26-35,1399,1001-2000,铜仁,乡村,四线城市
2862,M,74,60+,1799,1001-2000,益阳,unknown,四线城市
2863,M,20,19-25,1199,1001-2000,宁波,城区,新一线城市
2865,M,51,46-60,1789,1001-2000,洛阳,unknown,三线城市
2866,F,23,19-25,1299,1001-2000,衡水,乡村,五线城市
2867,F,64,60+,1149,1001-2000,南充,镇区,四线城市
2870,M,53,46-60,1799,1001-2000,包头,城区,三线城市
2872,M,29,26-35,8999,7000+,遵义,镇区,三线城市
2874,M,79,60+,1499,1001-2000,驻马店,乡村,四线城市
2876,M,21,19-25,899,<=1000,临沧,镇区,五线城市
2877,M,22,19-25,1999,1001-2000,长春,乡村,二线城市
2879,M,48,46-60,788,<=1000,衡水,乡村,五线城市
2880,F,21,19-25,1298,1001-2000,安顺,乡村,四线城市
2882,M,64,60+,999,<=1000,大连,乡村,二线城市
2883,M,22,19-25,4399,4001-7000,吕梁,乡村,五线城市
2886,M,20,19-25,1999,1001-2000,金华,城区,二线城市
2889,M,38,36-45,999,<=1000,连云港,unknown,三线城市
2892,M,43,36-45,1789,1001-2000,上饶,unknown,三线城市
2895,F,30,26-35,3198,2001-4000,东莞,镇区,新一线城市
2896,M,40,36-45,1699,1001-2000,大连,unknown,二线城市
2900,M,34,26-35,1699,1001-2000,连云港,乡村,三线城市
2902,M,34,26-35,2499,2001-4000,贵阳,城区,二线城市
2903,M,39,36-45,1699,1001-2000,福州,unknown,二线城市
2905,M,68,60+,899,<=1000,泰安,乡村,三线城市
2906,F,77,60+,999,<=1000,吴忠,乡村,五线城市
2907,F,44,36-45,2999,2001-4000,赣州,城区,三线城市
2908,F,34,26-35,849,<=1000,徐州,unknown,二线城市
2909,M,37,36-45,1099,1001-2000,海口,unknown,二线城市
2910,F,49,46-60,1399,1001-2000,临沂,乡村,三线城市
2912,F,67,60+,1999,1001-2000,南阳,乡村,三线城市
2913,F,51,46-60,599,<=1000,绥化,乡村,四线城市
2914,F,20,19-25,699,<=1000,廊坊,乡村,三线城市
2915,F,78,60+,2699,2001-4000,青岛,乡村,新一线城市
2917,M,37,36-45,2188,2001-4000,常德,城区,四线城市
2918,F,32,26-35,2499,2001-4000,贵阳,乡村,二线城市
2919,M,35,26-35,1298,1001-2000,徐州,城区,二线城市
2921,M,39,36-45,2498,2001-4000,杭州,unknown,新一线城市
2924,F,44,36-45,1199,1001-2000,邢台,unknown,四线城市
2927,M,36,36-45,7599,7000+,安庆,unknown,三线城市
2928,F,34,26-35,862,<=1000,信阳,乡村,三线城市
2929,M,74,60+,2149,2001-4000,哈尔滨,unknown,二线城市
2930,M,37,36-45,8899,7000+,石家庄,城区,二线城市
2931,F,20,19-25,400,<=1000,天津,乡村,新一线城市
2932,M,33,26-35,6499,4001-7000,上海,unknown,一线城市
2934,F,36,36-45,1599,1001-2000,桂林,unknown,三线城市
2937,F,65,60+,1199,1001-2000,焦作,镇区,四线城市
2938,M,57,46-60,1599,1001-2000,唐山,unknown,三线城市
2940,M,79,60+,1199,1001-2000,朔州,unknown,五线城市
2941,M,33,26-35,1398,1001-2000,邯郸,unknown,三线城市
2942,F,65,60+,1999,1001-2000,张家口,乡村,四线城市
2945,F,70,60+,5499,4001-7000,合肥,unknown,二线城市
2948,M,52,46-60,3498,2001-4000,长春,乡村,二线城市
2953,M,50,46-60,899,<=1000,邢台,乡村,四线城市
2954,M,42,36-45,4099,4001-7000,绥化,城区,四线城市
2955,M,78,60+,2499,2001-4000,铁岭,城区,五线城市
2957,M,65,60+,1299,1001-2000,包头,乡村,三线城市
2958,M,53,46-60,1699,1001-2000,鄂州,unknown,五线城市
2960,M,66,60+,969,<=1000,邢台,乡村,四线城市
2961,M,79,60+,1099,1001-2000,临沧,乡村,五线城市
2962,F,41,36-45,2999,2001-4000,阜阳,镇区,三线城市
2963,M,50,46-60,2499,2001-4000,阳泉,unknown,五线城市
2964,F,40,36-45,1199,1001-2000,邯郸,乡村,三线城市
2965,F,68,60+,799,<=1000,郴州,乡村,三线城市
2966,M,21,19-25,2999,2001-4000,嘉兴,城区,二线城市
2967,M,29,26-35,2299,2001-4000,金昌,城区,五线城市
2968,F,28,26-35,1458,1001-2000,濮阳,乡村,五线城市
2971,F,60,46-60,2399,2001-4000,邯郸,乡村,三线城市
2972,M,52,46-60,688,<=1000,渭南,镇区,四线城市
2973,F,67,60+,1999,1001-2000,武威,unknown,五线城市
2974,M,65,60+,1699,1001-2000,朔州,unknown,五线城市
2975,M,79,60+,699,<=1000,南平,unknown,三线城市
2979,M,35,26-35,2699,2001-4000,株洲,unknown,三线城市
2980,F,57,46-60,1998,1001-2000,南京,城区,新一线城市
2983,M,69,60+,1699,1001-2000,南阳,乡村,三线城市
2984,F,67,60+,1099,1001-2000,广州,城区,一线城市
2987,M,23,19-25,5999,4001-7000,长沙,城区,新一线城市
2988,F,70,60+,999,<=1000,萍乡,unknown,五线城市
2990,M,72,60+,4699,4001-7000,平凉,unknown,五线城市
2992,M,22,19-25,1999,1001-2000,昆明,城区,新一线城市
2993,F,22,19-25,2168,2001-4000,宜春,城区,四线城市
2994,M,37,36-45,3498,2001-4000,上海,乡村,一线城市
2995,M,39,36-45,1699,1001-2000,深圳,城区,一线城市
2996,F,61,60+,899,<=1000,石家庄,乡村,二线城市
2997,M,31,26-35,2699,2001-4000,东莞,镇区,新一线城市
2998,F,66,60+,1599,1001-2000,长春,乡村,二线城市
2999,M,43,36-45,1399,1001-2000,汉中,乡村,五线城市
3000,F,74,60+,1699,1001-2000,湛江,乡村,三线城市
3002,M,25,19-25,3699,2001-4000,沈阳,镇区,新一线城市
3003,M,32,26-35,2699,2001-4000,北海,unknown,四线城市
3005,M,36,36-45,1999,1001-2000,许昌,unknown,四线城市
3006,F,59,46-60,1149,1001-2000,衡阳,unknown,三线城市
3007,M,58,46-60,1089,1001-2000,聊城,unknown,四线城市
3008,M,31,26-35,1399,1001-2000,唐山,镇区,三线城市
3009,M,33,26-35,899,<=1000,吉安,unknown,四线城市
3011,F,54,46-60,899,<=1000,唐山,unknown,三线城市
3012,M,31,26-35,3599,2001-4000,西安,城区,新一线城市
3017,M,32,26-35,1999,1001-2000,武汉,unknown,新一线城市
3018,F,23,19-25,1399,1001-2000,怀化,乡村,四线城市
3019,F,31,26-35,1068,1001-2000,延安,unknown,五线城市
3021,M,79,60+,999,<=1000,内江,unknown,五线城市
3022,M,63,60+,2499,2001-4000,张家口,镇区,四线城市
3025,F,43,36-45,1599,1001-2000,澄迈,乡村,五线城市
3027,M,32,26-35,2299,2001-4000,南京,城区,新一线城市
3028,M,74,60+,1199,1001-2000,怀化,乡村,四线城市
3029,M,72,60+,1699,1001-2000,石家庄,乡村,二线城市
3030,F,38,36-45,3499,2001-4000,宁波,城区,新一线城市
3031,M,34,26-35,4999,4001-7000,济宁,乡村,三线城市
3033,M,39,36-45,1899,1001-2000,济南,乡村,二线城市
3034,F,76,60+,919,<=1000,聊城,乡村,四线城市
3035,M,59,46-60,1299,1001-2000,长春,乡村,二线城市
3037,M,65,60+,2299,2001-4000,呼和浩特,unknown,三线城市
3038,M,73,60+,2299,2001-4000,九江,乡村,三线城市
3039,M,67,60+,899,<=1000,大庆,unknown,三线城市
3040,M,36,36-45,1599,1001-2000,大理白族自治州,乡村,四线城市
3042,M,20,19-25,1548,1001-2000,唐山,乡村,三线城市
3043,M,25,19-25,3699,2001-4000,佛山,城区,二线城市
3044,F,42,36-45,1399,1001-2000,固原,unknown,五线城市
3045,M,35,26-35,1789,1001-2000,聊城,乡村,四线城市
3046,F,26,26-35,1998,1001-2000,温州,乡村,二线城市
3047,M,64,60+,1699,1001-2000,枣庄,乡村,四线城市
3050,F,37,36-45,3698,2001-4000,青岛,城区,新一线城市
3051,F,32,26-35,400,<=1000,娄底,城区,四线城市
3052,M,73,60+,1068,1001-2000,聊城,镇区,四线城市
3053,F,74,60+,1699,1001-2000,天水,乡村,五线城市
3054,F,23,19-25,799,<=1000,肇庆,乡村,三线城市
3055,F,64,60+,1150,1001-2000,辽阳,乡村,五线城市
3057,M,60,46-60,2299,2001-4000,赤峰,城区,四线城市
3061,M,63,60+,1798,1001-2000,白城,乡村,五线城市
3062,F,76,60+,1399,1001-2000,龙岩,乡村,三线城市
3063,F,72,60+,1068,1001-2000,四平,乡村,五线城市
3064,F,62,60+,1548,1001-2000,邵阳,乡村,四线城市
3065,M,67,60+,599,<=1000,聊城,乡村,四线城市
3066,M,24,19-25,3199,2001-4000,金华,镇区,二线城市
3067,F,59,46-60,2399,2001-4000,临沂,镇区,三线城市
3068,F,66,60+,3399,2001-4000,廊坊,镇区,三线城市
3070,F,71,60+,928,<=1000,临沂,乡村,三线城市
3071,F,65,60+,1599,1001-2000,西宁,unknown,四线城市
3072,M,36,36-45,2399,2001-4000,临沂,镇区,三线城市
3074,F,62,60+,1899,1001-2000,黔东南苗族侗族自治州,乡村,四线城市
3075,M,65,60+,1399,1001-2000,桂林,unknown,三线城市
3076,M,51,46-60,899,<=1000,济宁,乡村,三线城市
3078,M,25,19-25,3399,2001-4000,梧州,镇区,四线城市
3081,M,66,60+,4899,4001-7000,丹东,乡村,四线城市
3085,F,71,60+,799,<=1000,南京,城区,新一线城市
3086,F,35,26-35,1798,1001-2000,天津,unknown,新一线城市
3088,F,60,46-60,1199,1001-2000,朝阳,unknown,五线城市
3089,M,71,60+,3498,2001-4000,商丘,unknown,三线城市
3091,M,24,19-25,3488,2001-4000,珠海,unknown,二线城市
3092,M,42,36-45,999,<=1000,安顺,unknown,四线城市
3093,M,71,60+,699,<=1000,邯郸,乡村,三线城市
3094,M,73,60+,1068,1001-2000,黄山,乡村,四线城市
3095,F,53,46-60,1099,1001-2000,德州,乡村,四线城市
3097,M,64,60+,1599,1001-2000,大理白族自治州,乡村,四线城市
3098,M,25,19-25,1899,1001-2000,苏州,镇区,新一线城市
3099,M,74,60+,1789,1001-2000,吉安,unknown,四线城市
3100,M,48,46-60,4899,4001-7000,黔东南苗族侗族自治州,unknown,四线城市
3102,M,56,46-60,1999,1001-2000,唐山,unknown,三线城市
3104,F,31,26-35,2699,2001-4000,黄冈,unknown,四线城市
3105,F,22,19-25,1098,1001-2000,锦州,乡村,四线城市
3106,F,57,46-60,2998,2001-4000,衡水,乡村,五线城市
3108,F,28,26-35,1595,1001-2000,汕尾,乡村,四线城市
3110,M,21,19-25,3999,2001-4000,武汉,城区,新一线城市
3112,F,37,36-45,1998,1001-2000,邯郸,乡村,三线城市
3113,F,71,60+,1999,1001-2000,朝阳,城区,五线城市
3115,M,46,46-60,600,<=1000,邯郸,乡村,三线城市
3116,M,70,60+,1499,1001-2000,泸州,unknown,四线城市
3117,M,20,19-25,1688,1001-2000,文山壮族苗族自治州,镇区,五线城市
3118,M,56,46-60,1699,1001-2000,威海,unknown,三线城市
3119,F,58,46-60,999,<=1000,楚雄彝族自治州,unknown,五线城市
3121,M,42,36-45,2698,2001-4000,张家口,镇区,四线城市
3123,F,54,46-60,599,<=1000,沈阳,城区,新一线城市
3125,M,72,60+,2499,2001-4000,襄阳,unknown,三线城市
3127,M,64,60+,999,<=1000,永州,乡村,四线城市
3128,M,40,36-45,1199,1001-2000,安康,unknown,五线城市
3129,M,23,19-25,1799,1001-2000,佛山,城区,二线城市
3130,F,75,60+,2299,2001-4000,黑河,unknown,五线城市
3131,F,38,36-45,1150,1001-2000,吴忠,乡村,五线城市
3133,M,22,19-25,8999,7000+,万宁,乡村,五线城市
3134,M,23,19-25,2499,2001-4000,孝感,城区,四线城市
3136,F,30,26-35,6199,4001-7000,上海,unknown,一线城市
3137,M,66,60+,1199,1001-2000,宿迁,unknown,三线城市
3138,M,24,19-25,1098,1001-2000,菏泽,乡村,四线城市
3139,F,69,60+,1399,1001-2000,柳州,城区,三线城市
3142,F,49,46-60,1299,1001-2000,临高,unknown,五线城市
3143,M,36,36-45,3498,2001-4000,大理白族自治州,乡村,四线城市
3146,M,58,46-60,2199,2001-4000,石家庄,unknown,二线城市
3147,M,31,26-35,899,<=1000,六盘水,unknown,四线城市
3150,F,65,60+,899,<=1000,通辽,乡村,五线城市
3151,F,68,60+,599,<=1000,南平,乡村,三线城市
3154,F,79,60+,448,<=1000,聊城,乡村,四线城市
3155,F,71,60+,1799,1001-2000,大同,乡村,四线城市
3157,F,22,19-25,1498,1001-2000,烟台,unknown,二线城市
3158,M,75,60+,2399,2001-4000,鞍山,乡村,三线城市
3160,F,31,26-35,599,<=1000,贵阳,unknown,二线城市
3161,F,37,36-45,999,<=1000,唐山,乡村,三线城市
3163,M,22,19-25,2999,2001-4000,保定,乡村,三线城市
3165,F,75,60+,999,<=1000,锦州,乡村,四线城市
3168,M,57,46-60,1199,1001-2000,聊城,乡村,四线城市
3169,M,35,26-35,1348,1001-2000,大同,乡村,四线城市
3170,M,52,46-60,2199,2001-4000,普洱,unknown,五线城市
3171,F,24,19-25,2699,2001-4000,榆林,乡村,四线城市
3172,F,71,60+,2399,2001-4000,巴彦淖尔,unknown,五线城市
3175,F,30,26-35,4399,4001-7000,常德,unknown,四线城市
3179,M,68,60+,2699,2001-4000,聊城,乡村,四线城市
3182,F,79,60+,3498,2001-4000,辽源,乡村,五线城市
3183,F,67,60+,999,<=1000,淄博,unknown,三线城市
3184,F,55,46-60,1008,1001-2000,临沂,unknown,三线城市
3185,M,32,26-35,3999,2001-4000,重庆,镇区,新一线城市
3186,F,56,46-60,2499,2001-4000,鸡西,乡村,五线城市
3187,F,61,60+,1699,1001-2000,株洲,乡村,三线城市
3189,M,58,46-60,1399,1001-2000,通化,乡村,五线城市
3190,F,31,26-35,899,<=1000,铁岭,镇区,五线城市
3191,M,41,36-45,1699,1001-2000,西安,城区,新一线城市
3193,M,54,46-60,1098,1001-2000,东营,unknown,四线城市
3194,M,66,60+,549,<=1000,秦皇岛,乡村,三线城市
3196,M,34,26-35,2699,2001-4000,南京,unknown,新一线城市
3197,M,56,46-60,3548,2001-4000,郴州,乡村,三线城市
3198,F,37,36-45,999,<=1000,曲靖,乡村,四线城市
3199,F,33,26-35,3469,2001-4000,新乡,unknown,三线城市
3200,F,64,60+,1498,1001-2000,天水,乡村,五线城市
3202,M,31,26-35,1798,1001-2000,佳木斯,城区,四线城市
3204,M,70,60+,1299,1001-2000,石家庄,乡村,二线城市
3206,M,46,46-60,1398,1001-2000,忻州,乡村,五线城市
3207,M,42,36-45,1398,1001-2000,金华,城区,二线城市
3208,F,24,19-25,8199,7000+,中山,乡村,二线城市
3209,M,21,19-25,2798,2001-4000,普洱,乡村,五线城市
3210,M,27,26-35,3498,2001-4000,商洛,乡村,五线城市
3211,M,71,60+,1688,1001-2000,菏泽,unknown,四线城市
3215,M,26,26-35,1199,1001-2000,黔东南苗族侗族自治州,乡村,四线城市
3216,M,39,36-45,3298,2001-4000,许昌,unknown,四线城市
3217,F,77,60+,1099,1001-2000,大理白族自治州,乡村,四线城市
3218,F,78,60+,1399,1001-2000,宿迁,镇区,三线城市
3219,M,36,36-45,1789,1001-2000,西双版纳傣族自治州,unknown,四线城市
3222,M,31,26-35,2399,2001-4000,合肥,镇区,二线城市
3223,F,24,19-25,1699,1001-2000,上海,城区,一线城市
3224,F,31,26-35,2999,2001-4000,三门峡,乡村,五线城市
3225,F,32,26-35,1699,1001-2000,邯郸,城区,三线城市
3226,M,23,19-25,4399,4001-7000,开封,unknown,四线城市
3229,M,36,36-45,1199,1001-2000,白银,乡村,五线城市
3230,M,51,46-60,899,<=1000,伊春,乡村,五线城市
3233,M,77,60+,1068,1001-2000,巴彦淖尔,乡村,五线城市
3234,M,77,60+,599,<=1000,保山,unknown,四线城市
3235,M,37,36-45,899,<=1000,大理白族自治州,乡村,四线城市
3236,M,64,60+,1198,1001-2000,上海,unknown,一线城市
3237,F,70,60+,1099,1001-2000,辽阳,城区,五线城市
3238,F,31,26-35,699,<=1000,东营,乡村,四线城市
3240,M,54,46-60,1598,1001-2000,枣庄,乡村,四线城市
3241,M,51,46-60,1068,1001-2000,亳州,城区,五线城市
3243,M,38,36-45,1999,1001-2000,苏州,城区,新一线城市
3245,M,67,60+,4999,4001-7000,秦皇岛,城区,三线城市
3246,F,31,26-35,1599,1001-2000,宝鸡,unknown,四线城市
3247,M,58,46-60,899,<=1000,锡林郭勒盟,unknown,五线城市
3248,F,67,60+,1899,1001-2000,张家口,镇区,四线城市
3250,F,64,60+,999,<=1000,南阳,unknown,三线城市
3252,M,72,60+,899,<=1000,哈尔滨,乡村,二线城市
3253,F,32,26-35,3999,2001-4000,和田地区,乡村,五线城市
3254,M,35,26-35,1798,1001-2000,东莞,镇区,新一线城市
3256,M,71,60+,599,<=1000,安庆,unknown,三线城市
3258,M,43,36-45,3166,2001-4000,宜宾,unknown,四线城市
3260,F,57,46-60,1199,1001-2000,西安,unknown,新一线城市
3261,F,20,19-25,2199,2001-4000,保山,乡村,四线城市
3262,F,28,26-35,2999,2001-4000,江门,城区,三线城市
3263,M,27,26-35,4899,4001-7000,连云港,城区,三线城市
3264,F,37,36-45,8499,7000+,揭阳,乡村,三线城市
3265,F,40,36-45,1899,1001-2000,万宁,乡村,五线城市
3266,M,72,60+,2188,2001-4000,潮州,unknown,三线城市
3267,F,43,36-45,3999,2001-4000,成都,乡村,新一线城市
3268,M,40,36-45,999,<=1000,亳州,乡村,五线城市
3269,F,67,60+,2999,2001-4000,洛阳,unknown,三线城市
3270,M,53,46-60,899,<=1000,昆明,unknown,新一线城市
3271,M,23,19-25,3299,2001-4000,昆明,乡村,新一线城市
3272,M,45,36-45,1699,1001-2000,鸡西,乡村,五线城市
3273,M,33,26-35,1299,1001-2000,枣庄,乡村,四线城市
3275,M,62,60+,699,<=1000,南平,unknown,三线城市
3276,M,37,36-45,2999,2001-4000,石家庄,unknown,二线城市
3277,M,40,36-45,1199,1001-2000,昆明,unknown,新一线城市
3278,M,30,26-35,4688,4001-7000,肇庆,unknown,三线城市
3279,M,68,60+,4599,4001-7000,扬州,城区,二线城市
3281,F,78,60+,2499,2001-4000,唐山,乡村,三线城市
3282,M,47,46-60,1998,1001-2000,深圳,unknown,一线城市
3284,F,33,26-35,2499,2001-4000,安康,镇区,五线城市
3285,F,75,60+,1548,1001-2000,周口,乡村,四线城市
3287,F,44,36-45,1199,1001-2000,永州,乡村,四线城市
3288,M,26,26-35,1599,1001-2000,常德,镇区,四线城市
3289,M,62,60+,1498,1001-2000,承德,城区,四线城市
3290,M,30,26-35,1798,1001-2000,沈阳,城区,新一线城市
3291,F,50,46-60,899,<=1000,威海,城区,三线城市
3294,M,51,46-60,558,<=1000,佛山,城区,二线城市
3295,F,20,19-25,4399,4001-7000,凉山彝族自治州,乡村,五线城市
3296,F,56,46-60,799,<=1000,固原,城区,五线城市
3297,M,44,36-45,1348,1001-2000,湘潭,城区,三线城市
3301,M,23,19-25,1398,1001-2000,鞍山,乡村,三线城市
3302,F,33,26-35,6222,4001-7000,深圳,unknown,一线城市
3303,M,64,60+,999,<=1000,朝阳,unknown,五线城市
3304,M,36,36-45,1250,1001-2000,本溪,镇区,五线城市
3305,M,44,36-45,2399,2001-4000,焦作,城区,四线城市
3307,F,22,19-25,400,<=1000,通辽,乡村,五线城市
3309,F,48,46-60,3498,2001-4000,枣庄,乡村,四线城市
3310,F,27,26-35,1798,1001-2000,中山,镇区,二线城市
3311,F,24,19-25,1398,1001-2000,陇南,unknown,五线城市
3312,M,44,36-45,1398,1001-2000,沧州,乡村,三线城市
3313,M,79,60+,1199,1001-2000,菏泽,unknown,四线城市
3316,F,66,60+,999,<=1000,兰州,乡村,二线城市
