pid,author_id,category_id,category_level,parent_id,root_id,root_name_cn,root_name_en,duration,author_fans_count,title,tag_name
65645,1060555700,19,1,19,19,情感, emotion,123.5,1742758,人过了55岁应该怎样活,感谢快手推广小助手助我上热门|情感|养老
65775,1411900279,15,1,15,15,才艺, talent,75.172,248679,豫剧《花木兰》选段乌兰图雅演唱,我在快手整活|艾特你想艾特的人|新光合计划
67037,2009967554,16,1,16,16,健康, healthy,40.7,293061,小方法要知道,医学常识|男性健康|健康科普
67451,2913748332,13,1,13,13,三农, agriculture,13.5,7341,废旧水果筐做鸽子窝,赛鸽知识讲解|寻找快手养鸽人|赛鸽公棚
80538,333450563,8,1,8,8,颜值, Good Looks,8.666,162445,男人就像弹簧,对嘴型我是认真的
85706,122737025,2,1,2,2,音乐, music,15.166,1421,《花轿里的人》一道道的沟沟一道道梁曲曲弯弯,热门音乐|苦乐年华|业余爱好唱歌非专业
96803,1952509268,28,1,28,28,资讯, information,112.033,9388,12岁女童在父母隔离期被村支书强奸,女孩在父母隔离期间被村支书强奸
98192,513983030,1,1,1,1,舞蹈, dance,11.511,198844,全民健身广场舞,我在快手整活|快手最嗨广场舞|好身材秀出来
98550,2036189974,28,1,28,28,资讯, information,43.833,11020,又是一冷不好的消息,快手光合计划|2022年集结光合计划创作者
98755,1570083680,39,1,39,39,影视和短剧, films and short plays,80.96600000000001,2319994,我妈被逼改嫁,家庭婚姻情感|情感
98881,673015865,9,1,9,9,搞笑, funny,13.265999999999998,612642,拍戏现场,拍戏道具|拍戏现场|剧中是道具请勿模仿
99782,453749254,19,1,19,19,情感, emotion,291.9,152818,结婚其实跟谁过都一样学会知足才能幸福,婚姻|分享励志创业正能量|家庭婚姻情感
100120,2884371558,13,1,13,13,三农, agriculture,14.55,11034,机器小干活猛,青储机厂家|玉米秸秆青储机|履带圆盘青储机
100231,659748836,9,1,9,9,搞笑, funny,57.7,1984680,羊都听傻了哥哥带我走,2022新光合计划
100802,1901625881,9,1,9,9,搞笑, funny,9.843,1584748,媳妇咱家谁老大谁老二,我在快手整活
101569,1437486626,11,1,11,11,生活, life,10.552,6725,8小时3500/月男55岁以内身高168CM包吃住,正能量传递
131048,2889890986,16,1,16,16,健康, healthy,5.0,2924,心绞痛,心绞痛|科普
142569,159700166,2,1,2,2,音乐, music,11.5,45226,我的好哥哥,用心制作每一个视频|集结吧光合创作者|感谢官方大大让我上一次热门
143559,2339915124,34,1,34,34,随手拍, random shot,6.233,137,老婆40老公28,恩爱夫妻|一起变老|姐弟恋
145798,1969566572,16,1,16,16,健康, healthy,17.0,40762,爱放臭屁有时是好事,医疗科普|便秘|健康科普
151456,683402687,4,1,4,4,美妆, beauty,6.9,21722,新时代的洗头方式,头疗|静耳畔|重庆
153026,1129685947,15,1,15,15,才艺, talent,18.0,326014,我告诉你,小班长二人转|脱口秀|搞笑演出
1290,278073758,13,1,13,13,三农, agriculture,78.733,234922,2022年养老金上调终于尘埃落定,心系三农服务百姓|实在人实在货实在价|三农快成长
9737,831517346,39,1,39,39,影视和短剧, films and short plays,299.966,2124284,自私自利之(妹妹),家庭婚姻情感|追剧一夏|家庭共情
347,650987778,15,1,15,15,才艺, talent,34.883,1959898,这竟然是??!,玩泥巴
447,1575347669,1,1,1,1,舞蹈, dance,71.4,2367987,当一个舞蹈生122天后重返教室,每日开心一笑|舞蹈|国标舞
939,109503641,17,1,17,17,动物, animals,27.85,816880,《真相大白》,集结吧光合创作者|王多多|快手热点
2295,2473182358,3,1,3,3,游戏,game,57.0,19189,贪吃的苹果蛇彩蛋关卡,水果贪吃蛇|贪吃蛇大作战|贪吃的苹果蛇
2940,1263509101,39,1,39,39,影视和短剧, films and short plays,40.7,2918626,难过的一天,天生我有戏|短剧MCN影响力大赛
4732,1411996,3,1,3,3,游戏,game,52.7,6081071,沙雕配音,和平精英|突变团竞2|老皮鸭
6755,2895993468,25,1,25,25,亲子, parent-child,39.033,13638,超爆小故事,学生党|10后|二次元
7247,2334674151,13,1,13,13,三农, agriculture,103.066,263314,种芒果,种芒果|今日三农爆款|种水果
9301,1792662804,15,1,15,15,才艺, talent,54.1,927800,哈利波特魔杖盲盒,开箱|哈利波特|魔杖
9643,2202533367,11,1,11,11,生活, life,53.466,827085,当女友发现了七龙珠的秘密,龙珠雷达|快手情侣日常|藏私房钱
10890,2375775411,20,1,20,20,二次元, quadratic,150.3,2424633,好的收到,夏日暴击|寻找快手最宠粉博主|禁毒|青骄第二课堂
32512,1438714280,1,1,1,1,舞蹈, dance,17.1,270801,农村宝妈驾到,农村宝妈在家带娃|老娘驾到|自学舞蹈
35767,1834523552,29,1,29,29,科学, Science,85.1,6243473,打水漂挑战,打水漂|科学少年米吴|米吴的暑假乡村生活
40016,566293460,3,1,3,3,游戏,game,16.183,34068,天美姐姐发福利了,幸运大转盘|cf手游现状
40504,238628349,3,1,3,3,游戏,game,27.816,8837662,我不知道选择谁了,迷你世界
46766,179206917,3,1,3,3,游戏,game,76.96600000000001,12951,怪兽来袭,钓鱼模拟器|快手小游戏
61342,213211616,7,1,7,7,运动, movement,13.533,3158551,如何骑车?,极限星计划|钱江VC夏日出行
66898,2392791645,39,1,39,39,影视和短剧, films and short plays,63.733,551929,欧阳爸爸怎么了,集结吧光合创作者|保安|悬疑
81363,325367431,7,1,7,7,运动, movement,14.416,35238,针穿玻璃,您⃤看⃤一⃤看⃤沃⃤动⃤态⃤
100055,1117421180,15,1,15,15,才艺, talent,55.1,834662,关于我在街上玩悠悠球这件事,搞笑|悠悠球|鹤殿
34421,2581626920,21,1,21,21,历史, history,137.666,76028,朱元璋的三个脑筋急转弯你怎么回答,刘伯温|朱元璋|导游带你游中国
64160,344821944,21,1,21,21,历史, history,219.833,1343,讲历史故事秦始皇竟然是热死的,集结吧光合创作者|历史|秦始皇
65138,1644313717,35,1,35,35,军事, military,36.133,712,空中火箭,航展|战机|快影
71363,803779532,1,1,1,1,舞蹈, dance,38.6,3216472,有点不好意思了,光合计划|嗨一起去陇南
9007,2168373755,39,1,39,39,影视和短剧, films and short plays,105.0,820378,躲避一,部落十年颜艺挑战|快手影视新热计划
11230,695196237,9,1,9,9,搞笑, funny,151.2,42489,农村那些事没事公园溜达,原创作品|农村那些事|搞笑
38452,2970104483,3,1,3,3,游戏,game,99.266,55728,逃离巨人兔头女,樱花校园|小舞|学生党
1373,2043941580,9,1,9,9,搞笑, funny,192.083,746505,识人不善呀你,百忆剧好看计划|短剧成长UP|黑枸杞桑葚玫瑰茶
3819,2616983429,15,1,15,15,才艺, talent,13.666,94687,枣型针,手工钩织教程|枣形针的钩织方法|手工编织
5443,2176616308,2,1,2,2,音乐, music,78.852,614192,{为何你变了心}林翠萍经典老歌百听不厌,快手光合计划|谢谢家人们一路支持
9172,669115840,13,1,13,13,三农, agriculture,11.166,96223,新发明锄地神器,记录天气电动除草机一机多用可以锄地可以除草可以锯树
13005,2003328227,8,1,8,8,颜值, Good Looks,9.2,28808,都喜欢黑丝?,黑桃
13272,2751005474,16,1,16,16,健康, healthy,56.933,94992,女人起床之后坚持这3个好习惯,分享知识|五红女神粥|人生的意义
38271,1856233925,13,1,13,13,三农, agriculture,57.6,81572,牛结节不要拖3天就搞定,牛结节皮肤病|牛结节病治疗方案
48607,1651602188,13,1,13,13,三农, agriculture,11.333,334210,玉米囤网使用一年后,三农|玉米架子网|玉米网
61823,827367174,13,1,13,13,三农, agriculture,52.85,72541,你知道养牛的三大法宝吗,牛羊养殖|养殖|养殖知识
65445,1589004261,11,1,11,11,生活, life,10.133,12315,长白班要大龄工,工友们辛苦了|需要找工作的关注私聊我|大龄工男女不限
65631,2959370488,16,1,16,16,健康, healthy,28.966,5977,大姨妈刚结束同房就一定不会怀孕吗?,月经|炎症|hpv
66163,2513293481,19,1,19,19,情感, emotion,43.86600000000001,20079,谁帮谁后悔,人际交往|人生感悟|智慧人生
66859,1982844398,2,1,2,2,音乐, music,106.5,143010,《亲爱的对不起》你的照片想一想,新版光合计划|热门歌曲|音乐
99117,33488176,13,1,13,13,三农, agriculture,22.055,148582,一小时3000斤,快手农技人|玉米脱粒机
3797,421345205,24,1,24,24,星座命理, astrology,53.683,84292,炸地道手雷燃烧瓶,投票贴纸
11288,2592687051,3,1,3,3,游戏,game,44.983,268842,#用妮妮测人心3,迷你世界|迷你世界双鱼
32859,1918939363,36,1,36,36,房产家居, real estate,25.45,42445,高颜值双饮杯,儿童水杯|高颜值水杯分享|超火的网红杯子
66292,873392062,39,1,39,39,影视和短剧, films and short plays,46.76,1967014,女孩举报同学偷东西下一秒自己被打脸女孩在超市发现同学正在偷东西,我在快手追好剧
67816,1542452663,20,1,20,20,二次元, quadratic,128.72,85490,《木头》,动画
97738,949144243,2,1,2,2,音乐, music,20.85,7743,"深情催泪:""那就是我向你告别的身影""",全景视频|光明
10213,2888838286,39,1,39,39,影视和短剧, films and short plays,127.933,35386,之筒子,不赌为赢|十赌九诈不赌为赢
33849,1581813617,39,1,39,39,影视和短剧, films and short plays,368.08,19264,经典打牌名场面一个比一个绝,感谢官方感谢快手绿色平台感谢家人们一路陪伴与支持有你们真好|快手创作者中心|快手好看视频
63891,2682092557,11,1,11,11,生活, life,10.983,2933,抢杠胡?,麻将技巧|麻将攻略|小麻将解心宽
99509,616431352,39,1,39,39,影视和短剧, films and short plays,306.133,1674913,人惹急了否则你连道歉的机会都没,快手影视高热计划|我在快手追好剧
7418,1897087793,37,1,37,37,奇人异象, Strange People and Extraordinary Phenomena,173.3,134984,为什么旧楼加装电梯项目,老旧小区电梯|知识分享|创作灵感
11327,598635629,36,1,36,36,房产家居, real estate,336.7,145767,绝密内情曝光!带土地证的院子,廊坊房产|环京房产
13142,1535481794,9,1,9,9,搞笑, funny,65.3,647489,给人挖坑,挖坑|恶作剧
38730,1552759474,11,1,11,11,生活, life,104.566,92015,一只上千万的苹果?,景德镇陶瓷|手工
65661,642151359,12,1,12,12,美食, gourmet,53.8,83495,老两口各忙各的,独一味卷饼|街边快餐小吃|看一次就会做
65468,2674065568,39,1,39,39,影视和短剧, films and short plays,139.2,47572,周星驰大战梁小龙谁功夫更胜一筹,明星娱乐|集结吧光合创作者|我在快手追综艺
67240,2451879278,6,1,6,6,明星娱乐, Star Entertainment,128.6,3841,古天乐,娱乐|名人故事|古天乐
112611,2329635311,6,1,6,6,明星娱乐, Star Entertainment,129.68,1412889,什么时候明星也变成高危行业了,2022光合创作者大会|心动一夏第二期|快手影视高热计划
35527,1179712760,2,1,2,2,音乐, music,30.903,652755,我唱山歌给你听,给我一杯忘情水|心情美美的
37847,2585166605,35,1,35,35,军事, military,149.351,5452,漂亮国虽然是军事大国这两个国家却不敢轻易招惹,军事科技|美国不敢轻易动的两个国家|全球军事记
4997,1897702217,25,1,25,25,亲子, parent-child,16.133,1149665,朋友请我们一家吃饭,家庭|家有萌宝
32287,1555279706,9,1,9,9,搞笑, funny,20.466,34503,小姑子嫂子,集结吧光合创作者
32339,1409092445,18,1,18,18,汽车, car,37.166,317505,恭喜领导喜提爱车,汽车销售顾问的日常|汽车销售顾问|喜提新车
36267,1409092445,18,1,18,18,汽车, car,36.933,317740,客户要价太低结果...,4s店那些事|汽车销售顾问的日常|石家庄广汽三菱
36724,814695642,11,1,11,11,生活, life,10.583,13367,六号塔吊女司机,我的塔吊生涯|塔吊女司机|工地
37180,10857387,1,1,1,1,舞蹈, dance,22.766,972360,策马扬鞭走天涯,课前律动|学生时代最美好的瞬间
39839,163540705,9,1,9,9,搞笑, funny,7.9,33676,龙凤三胞胎老二老大以理服人老三,好精彩屏分享
64531,269435971,25,1,25,25,亲子, parent-child,9.933,102964,这爷几个要造反,家有儿女|日常|感谢快手平台
66474,2754634392,12,1,12,12,美食, gourmet,45.86600000000001,2562,疫情前的餐饮,内容过于真实|深度还原|疫情餐饮
67674,361970160,9,1,9,9,搞笑, funny,15.550999999999998,95589,东北的冬天()冷,母女日常|2022光合创作者大会|辅导孩子写作业
98033,2924409283,27,1,27,27,高新数码, Advanced digital,37.383,39704,开箱体验!!,随身小宽带
99786,2428077790,11,1,11,11,生活, life,41.383,27852,记录学校好同桌的你,中国好同桌|校园时光|校园生活
71638,2684398448,1,1,1,1,舞蹈, dance,12.666,120722,希望所有人都快乐,我是光合创作人|我在快手整活|感谢官方快手绿色平台的支持
3912,751112856,25,1,25,25,亲子, parent-child,57.483,736557,问,亲子|认字识字
5080,2848179660,25,1,25,25,亲子, parent-child,41.482,96484,万般皆下品唯有读书高,好好读书|亲子沟通|家庭教育
5901,2889828881,18,1,18,18,汽车, car,88.2,6373,能帮你省下上千块,每天一个用车知识|汽车知识分享|汽车
7182,2859039824,9,1,9,9,搞笑, funny,315.8,257711,搞笑视频每天更新搞笑,搞笑|搞笑段子|搞笑视频
8583,1198990355,9,1,9,9,搞笑, funny,108.816,29917,农村套路深,搞笑|农村段子
9902,690491859,39,1,39,39,影视和短剧, films and short plays,142.65,4875794,光棍的故事,农村搞笑视频
64148,12952399,30,1,30,30,法律, legal,87.366,647984,对方欠钱不还人也找不到教你应该怎么去解决追回血汗钱,正能量|作品推广|集结吧光合创作者
65356,1159860452,2,1,2,2,音乐, music,32.766,7785,都是月亮惹的祸,2022新光合计划|集结吧新光合计划创作者
66753,2590332544,2,1,2,2,音乐, music,74.833,201738,《除了梦里再没见过你》,伤感音乐
98493,2930745686,19,1,19,19,情感, emotion,64.133,13026,你们一般是什么姿势呢,情感|认知
99069,2120438856,9,1,9,9,搞笑, funny,72.4,1039225,超级难题,搞笑|追剧一夏
100579,2148554750,25,1,25,25,亲子, parent-child,126.3,56589,开学啦!谁的作业没完成???,快影制作|孩子教育|劝学系列
8757,1815060379,7,1,7,7,运动, movement,7.666,417711,奥尼尔一身西装+大金表,铁铁的NBA特辑|奥尼尔|篮球新世代
9557,2444085433,39,1,39,39,影视和短剧, films and short plays,56.766000000000005,26812,毛主席给美国颁发大勋章,致敬一代伟人|致敬伟人|中国第一颗原子弹
10785,2874209464,9,1,9,9,搞笑, funny,373.4330000000001,107188,小品合集,搞笑小品|影视剪辑
33606,1108735460,13,1,13,13,三农, agriculture,128.616,32245,绞龙螺旋叶片,螺旋输送机|绞龙输送机|输送设备
35825,2969649147,39,1,39,39,影视和短剧, films and short plays,247.92,20547,孤男寡女睡在一张床上一个布帘能否挡住干柴烈火,影视解说|影视剪辑|持续更新下集更精彩
39370,405152437,6,1,6,6,明星娱乐, Star Entertainment,18.6,2294844,张国立徐帆来干啥,精典影视剧|感谢家人们分享|参加活动
62453,1411576768,39,1,39,39,影视和短剧, films and short plays,427.633,74592,这个共党卧底魅力太大了一出手就把女特务拿捏了,我在快手追好剧|快手剧好看|快手放映室
62898,2838968335,2,1,2,2,音乐, music,18.601,43932,《花开的时候你就来看我》阿宝张冬玲,歌曲|音乐|花开的时候你就来看我
64532,1555032323,2,1,2,2,音乐, music,16.883,121023,《痴心换情深》听哭了,痴心换情深|周慧敏|经典老歌
66428,2831197245,39,1,39,39,影视和短剧, films and short plays,187.64,9956,《射雕英雄传》东邪西毒第十三段,射雕英雄传|怀旧经典影视|83版射雕英雄传
67664,89206173,11,1,11,11,生活, life,24.183000000000003,45454,自制小火车小院打地梁劳动者的智慧,创作灵感|作品推荐|集结吧光合创作者
71575,1386128850,6,1,6,6,明星娱乐, Star Entertainment,7.816,14803,网友:龙凤胎都不敢这么像美女,你撞脸了哪位明星|撞脸明星测试|撞脸明星
99169,2864682475,37,1,37,37,奇人异象, Strange People and Extraordinary Phenomena,12.383,1229,小汽车被搅拌车上了一课赔了夫人又折兵,搅拌车|二手搅拌车|道路千万条安全第一条
99946,1380538386,39,1,39,39,影视和短剧, films and short plays,252.9,1288,翠兰的爱情,我在快手追好剧|精彩影视剪辑|影视解说
144223,1219006386,9,1,9,9,搞笑, funny,12.04,53,女子:老娘哪点不如她竟然拍她不拍老娘,正能量
5948,9243455,18,1,18,18,汽车, car,97.35,17370,涡轮增压好还是自然吸气好,一起打卡北汽魔方全国首秀|涡轮增压|感谢快手官大大每次热门推送
6302,2866786242,11,1,11,11,生活, life,285.393,244950,生长在原始森林里的巨型白灵芝爆杆了,大自然的馈赠|三农|采摘白灵芝
15,1164542138,12,1,12,12,美食, gourmet,13.666,1766,德克士炫39套餐,吃在嘿饭|快手本地生活
