antecedent,consequent,support_count,support,confidence,lift
tag=幽默笑话搞笑段子 & theme=9,behavior=effective_view,30,0.00029501425902251943,0.8108108108108109,1.1201107370106147
tag=商业思维 & tag=涨知识,behavior=effective_view,30,0.00029501425902251943,0.8108108108108109,1.1201107370106147
tag=原创精彩短剧 & tag=我要上热门感谢官方推送,behavior=effective_view,30,0.00029501425902251943,0.8108108108108109,1.1201107370106147
tag=我要上热门感谢官方推送 & tag=百亿剧好看计划,behavior=effective_view,30,0.00029501425902251943,0.8108108108108109,1.1201107370106147
tag=每天学点法律知识 & tag=法律,behavior=effective_view,30,0.00029501425902251943,0.8108108108108109,1.1201107370106147
tag=军事 & tag=战争,behavior=effective_view,30,0.00029501425902251943,0.8108108108108109,1.1201107370106147
city_level=五线城市 & tag=打工人,behavior=effective_view,30,0.00029501425902251943,0.8108108108108109,1.1201107370106147
age_group=46-60 & tag=跑酷,behavior=effective_view,30,0.00029501425902251943,0.8108108108108109,1.1201107370106147
gender=M & tag=抗日神剧,behavior=effective_view,30,0.00029501425902251943,0.8108108108108109,1.1201107370106147
gender=M & tag=百万赞演技大赏,behavior=effective_view,30,0.00029501425902251943,0.8108108108108109,1.1201107370106147
tag=夫妻那点事 & tag=姑嫂,behavior=effective_view,30,0.00029501425902251943,0.8108108108108109,1.1201107370106147
tag=夫妻那点事 & tag=婆媳关系,behavior=effective_view,30,0.00029501425902251943,0.8108108108108109,1.1201107370106147
tag=夫妻那点事 & theme=39,behavior=effective_view,30,0.00029501425902251943,0.8108108108108109,1.1201107370106147
tag=姑嫂 & tag=婆媳关系,behavior=effective_view,30,0.00029501425902251943,0.8108108108108109,1.1201107370106147
tag=姑嫂 & theme=39,behavior=effective_view,30,0.00029501425902251943,0.8108108108108109,1.1201107370106147
age_group=60+ & tag=记录真实生活,behavior=effective_view,30,0.00029501425902251943,0.8108108108108109,1.1201107370106147
tag=热门 & theme=20,behavior=effective_view,30,0.00029501425902251943,0.8108108108108109,1.1201107370106147
tag=2022光合创作者大会 & tag=小思搞笑配音,behavior=effective_view,30,0.00029501425902251943,0.8108108108108109,1.1201107370106147
tag=小思搞笑配音 & tag=笑疯了老铁,behavior=effective_view,30,0.00029501425902251943,0.8108108108108109,1.1201107370106147
tag=解压,behavior=effective_view,77,0.0007572032648244665,0.8105263157894737,1.119717715699383
city_level=三线城市 & tag=快手粉条,behavior=effective_view,47,0.0004621890058019471,0.8103448275862069,1.119466995207735
tag=晨曦动漫计划,behavior=effective_view,64,0.0006293637525813748,0.810126582278481,1.1191654958823356
gender=F & tag=小说,behavior=effective_view,102,0.0010030484806765661,0.8095238095238095,1.1183327834598042
city_level=二线城市 & theme=14,behavior=effective_view,68,0.0006686989871177107,0.8095238095238095,1.1183327834598042
tag=快手创作者中心 & theme=39,behavior=effective_view,51,0.0005015242403382831,0.8095238095238095,1.1183327834598042
tag=外星人,behavior=effective_view,34,0.00033434949355885536,0.8095238095238095,1.1183327834598042
tag=电动车,behavior=effective_view,34,0.00033434949355885536,0.8095238095238095,1.1183327834598042
tag=移起守护祖国建设者,behavior=effective_view,34,0.00033434949355885536,0.8095238095238095,1.1183327834598042
age_group=36-45 & tag=快手有戏精,behavior=effective_view,34,0.00033434949355885536,0.8095238095238095,1.1183327834598042
gender=M & tag=篮球,behavior=effective_view,34,0.00033434949355885536,0.8095238095238095,1.1183327834598042
gender=M & tag=美食测评,behavior=effective_view,34,0.00033434949355885536,0.8095238095238095,1.1183327834598042
gender=M & tag=原创剪辑,behavior=effective_view,34,0.00033434949355885536,0.8095238095238095,1.1183327834598042
age_group=60+ & tag=快手粉条热点助我上热门,behavior=effective_view,34,0.00033434949355885536,0.8095238095238095,1.1183327834598042
age_group=46-60 & tag=快手创作者服务中心,behavior=effective_view,144,0.0014160684433080933,0.8089887640449438,1.1175936342308155
gender=M & tag=快影启航星计划,behavior=effective_view,55,0.000540859474874619,0.8088235294117647,1.1173653675571573
age_group=60+ & tag=学生党,behavior=effective_view,55,0.000540859474874619,0.8088235294117647,1.1173653675571573
city_level=三线城市 & tag=篮球新世代,behavior=effective_view,55,0.000540859474874619,0.8088235294117647,1.1173653675571573
gender=M & tag=人间真实在快手,behavior=effective_view,131,0.0012882289310650016,0.808641975308642,1.1171145560268414
tag=专治不开心 & tag=搞笑,behavior=effective_view,76,0.0007473694561903826,0.8085106382978723,1.1169331178985278
tag=开学季 & theme=39,behavior=effective_view,38,0.0003736847280951913,0.8085106382978723,1.1169331178985278
age_group=60+ & tag=电视剧解说,behavior=effective_view,38,0.0003736847280951913,0.8085106382978723,1.1169331178985278
gender=M & tag=上热门,behavior=effective_view,38,0.0003736847280951913,0.8085106382978723,1.1169331178985278
city_level=二线城市 & tag=学生党,behavior=effective_view,38,0.0003736847280951913,0.8085106382978723,1.1169331178985278
age_group=36-45 & tag=育儿,behavior=effective_view,38,0.0003736847280951913,0.8085106382978723,1.1169331178985278
tag=快手创作者服务中心 & tag=集结吧光合创作者,behavior=effective_view,38,0.0003736847280951913,0.8085106382978723,1.1169331178985278
gender=F & tag=人类幼崽成长计划,behavior=effective_view,118,0.0011603894188219098,0.8082191780821918,1.1165304743809004
age_group=60+ & theme=30,behavior=effective_view,181,0.0017799193627692006,0.8080357142857143,1.1162770246666796
gender=M & tag=校园,behavior=effective_view,122,0.0011997246533582456,0.8079470198675497,1.1161544959968908
age_group=26-35 & theme=24,behavior=effective_view,84,0.0008260399252630544,0.8076923076923077,1.115802618791343
tag=山楂树下月满中秋,behavior=effective_view,63,0.0006195299439472907,0.8076923076923077,1.115802618791343
gender=M & tag=法律,behavior=effective_view,63,0.0006195299439472907,0.8076923076923077,1.115802618791343
gender=M & tag=感谢官方快手绿色平台的支持,behavior=effective_view,63,0.0006195299439472907,0.8076923076923077,1.115802618791343
tag=钓鱼技巧,behavior=effective_view,42,0.0004130199626315272,0.8076923076923077,1.115802618791343
tag=电影猎海日志,behavior=effective_view,42,0.0004130199626315272,0.8076923076923077,1.115802618791343
tag=苍兰诀,behavior=effective_view,42,0.0004130199626315272,0.8076923076923077,1.115802618791343
tag=钓鱼技巧 & theme=11,behavior=effective_view,42,0.0004130199626315272,0.8076923076923077,1.115802618791343
age_group=46-60 & tag=育儿,behavior=effective_view,42,0.0004130199626315272,0.8076923076923077,1.115802618791343
age_group=19-25 & tag=极限星计划,behavior=effective_view,42,0.0004130199626315272,0.8076923076923077,1.115802618791343
tag=快手放映室 & tag=电影猎海日志,behavior=effective_view,42,0.0004130199626315272,0.8076923076923077,1.115802618791343
tag=暑期不断片 & tag=电影猎海日志,behavior=effective_view,42,0.0004130199626315272,0.8076923076923077,1.115802618791343
tag=电影猎海日志 & theme=39,behavior=effective_view,42,0.0004130199626315272,0.8076923076923077,1.115802618791343
tag=回忆杀,behavior=effective_view,21,0.0002065099813157636,0.8076923076923077,1.115802618791343
tag=快手小助手,behavior=effective_view,21,0.0002065099813157636,0.8076923076923077,1.115802618791343
tag=绿茶,behavior=effective_view,21,0.0002065099813157636,0.8076923076923077,1.115802618791343
tag=正义,behavior=effective_view,21,0.0002065099813157636,0.8076923076923077,1.115802618791343
tag=曝光不文明行为,behavior=effective_view,21,0.0002065099813157636,0.8076923076923077,1.115802618791343
tag=三国,behavior=effective_view,21,0.0002065099813157636,0.8076923076923077,1.115802618791343
tag=农村 & theme=9,behavior=effective_view,21,0.0002065099813157636,0.8076923076923077,1.115802618791343
city_level=五线城市 & tag=乡村爱情喜剧,behavior=effective_view,21,0.0002065099813157636,0.8076923076923077,1.115802618791343
age_group=60+ & tag=人物故事,behavior=effective_view,21,0.0002065099813157636,0.8076923076923077,1.115802618791343
gender=M & tag=中医养生知识,behavior=effective_view,21,0.0002065099813157636,0.8076923076923077,1.115802618791343
tag=结婚 & theme=11,behavior=effective_view,21,0.0002065099813157636,0.8076923076923077,1.115802618791343
age_group=60+ & tag=思维,behavior=effective_view,21,0.0002065099813157636,0.8076923076923077,1.115802618791343
age_group=60+ & tag=搞笑我是认真的,behavior=effective_view,21,0.0002065099813157636,0.8076923076923077,1.115802618791343
gender=M & tag=重庆巫山机场,behavior=effective_view,21,0.0002065099813157636,0.8076923076923077,1.115802618791343
city_level=新一线城市 & tag=商业思维,behavior=effective_view,21,0.0002065099813157636,0.8076923076923077,1.115802618791343
city_level=五线城市 & tag=每日推文,behavior=effective_view,21,0.0002065099813157636,0.8076923076923077,1.115802618791343
gender=M & tag=遵纪守法,behavior=effective_view,21,0.0002065099813157636,0.8076923076923077,1.115802618791343
tag=开心 & theme=9,behavior=effective_view,21,0.0002065099813157636,0.8076923076923077,1.115802618791343
gender=M & tag=沙雕动画,behavior=effective_view,21,0.0002065099813157636,0.8076923076923077,1.115802618791343
age_group=60+ & tag=军事,behavior=effective_view,21,0.0002065099813157636,0.8076923076923077,1.115802618791343
gender=M & tag=宅基地,behavior=effective_view,21,0.0002065099813157636,0.8076923076923077,1.115802618791343
city_level=二线城市 & tag=一定要看到最后哦,behavior=effective_view,21,0.0002065099813157636,0.8076923076923077,1.115802618791343
age_group=60+ & tag=医疗,behavior=effective_view,21,0.0002065099813157636,0.8076923076923077,1.115802618791343
tag=王者荣耀 & tag=荣耀萤火计划,behavior=effective_view,21,0.0002065099813157636,0.8076923076923077,1.115802618791343
tag=农村生活 & tag=奇闻趣事,behavior=effective_view,21,0.0002065099813157636,0.8076923076923077,1.115802618791343
tag=奇闻趣事 & tag=惊悚悬疑,behavior=effective_view,21,0.0002065099813157636,0.8076923076923077,1.115802618791343
city_level=四线城市 & tag=经典影视,behavior=effective_view,21,0.0002065099813157636,0.8076923076923077,1.115802618791343
city_level=三线城市 & tag=万万没想到,behavior=effective_view,21,0.0002065099813157636,0.8076923076923077,1.115802618791343
city_level=五线城市 & tag=爆笑夏令营,behavior=effective_view,21,0.0002065099813157636,0.8076923076923077,1.115802618791343
gender=M & tag=工地,behavior=effective_view,21,0.0002065099813157636,0.8076923076923077,1.115802618791343
gender=M & tag=艾特出你想艾特的人,behavior=effective_view,21,0.0002065099813157636,0.8076923076923077,1.115802618791343
gender=F & tag=美食分享,behavior=effective_view,21,0.0002065099813157636,0.8076923076923077,1.115802618791343
age_group=19-25 & tag=游戏凡星计划,behavior=effective_view,130,0.0012783951224309175,0.8074534161490683,1.115472597312848
gender=F & tag=极限星计划,behavior=effective_view,109,0.001071885141115154,0.8074074074074075,1.1154090376206938
gender=M & tag=搞笑配音,behavior=effective_view,750,0.007375356475562985,0.8073196986006459,1.1152878705434
age_group=46-60 & theme=22,behavior=effective_view,243,0.0023896154980824072,0.8073089700996677,1.1152730494421303
age_group=36-45 & tag=学生党,behavior=effective_view,67,0.0006588651784836267,0.8072289156626506,1.1151624566463108
city_level=四线城市 & tag=游戏凡星计划,behavior=effective_view,138,0.0013570655915035893,0.8070175438596491,1.1148704528608573
city_level=三线城市 & tag=人生感悟,behavior=effective_view,46,0.00045235519716786313,0.8070175438596491,1.1148704528608573
age_group=60+ & tag=农村搞笑视频,behavior=effective_view,46,0.00045235519716786313,0.8070175438596491,1.1148704528608573
tag=游戏凡星计划 & theme=3,behavior=effective_view,359,0.003530337299636149,0.8067415730337079,1.1144892074690633
gender=M & tag=夫妻,behavior=effective_view,121,0.0011898908447241616,0.8066666666666666,1.1143857265770047
age_group=36-45 & tag=内容过于真实,behavior=effective_view,125,0.0012292260792604976,0.8064516129032258,1.1140886362739983
tag=披萨加盟,behavior=effective_view,25,0.0002458452158520995,0.8064516129032258,1.1140886362739983
tag=麦翁掌上披萨,behavior=effective_view,25,0.0002458452158520995,0.8064516129032258,1.1140886362739983
tag=海岛,behavior=effective_view,25,0.0002458452158520995,0.8064516129032258,1.1140886362739983
tag=我要上热搜,behavior=effective_view,25,0.0002458452158520995,0.8064516129032258,1.1140886362739983
tag=真实的战场,behavior=effective_view,25,0.0002458452158520995,0.8064516129032258,1.1140886362739983
tag=教育孩子,behavior=effective_view,25,0.0002458452158520995,0.8064516129032258,1.1140886362739983
tag=驾考驾考,behavior=effective_view,25,0.0002458452158520995,0.8064516129032258,1.1140886362739983
tag=球星剪辑大赛,behavior=effective_view,25,0.0002458452158520995,0.8064516129032258,1.1140886362739983
tag=诸葛亮,behavior=effective_view,25,0.0002458452158520995,0.8064516129032258,1.1140886362739983
tag=开店 & tag=披萨加盟,behavior=effective_view,25,0.0002458452158520995,0.8064516129032258,1.1140886362739983
tag=开店 & tag=麦翁掌上披萨,behavior=effective_view,25,0.0002458452158520995,0.8064516129032258,1.1140886362739983
tag=披萨加盟 & tag=麦翁掌上披萨,behavior=effective_view,25,0.0002458452158520995,0.8064516129032258,1.1140886362739983
tag=披萨加盟 & theme=12,behavior=effective_view,25,0.0002458452158520995,0.8064516129032258,1.1140886362739983
tag=麦翁掌上披萨 & theme=12,behavior=effective_view,25,0.0002458452158520995,0.8064516129032258,1.1140886362739983
tag=儿童安全 & theme=25,behavior=effective_view,25,0.0002458452158520995,0.8064516129032258,1.1140886362739983
tag=户外美食 & tag=海岛,behavior=effective_view,25,0.0002458452158520995,0.8064516129032258,1.1140886362739983
tag=致敬英雄缅怀先烈 & theme=21,behavior=effective_view,25,0.0002458452158520995,0.8064516129032258,1.1140886362739983
city_level=三线城市 & tag=魔术教学,behavior=effective_view,25,0.0002458452158520995,0.8064516129032258,1.1140886362739983
city_level=二线城市 & tag=汽车,behavior=effective_view,25,0.0002458452158520995,0.8064516129032258,1.1140886362739983
gender=M & tag=地窝窝,behavior=effective_view,25,0.0002458452158520995,0.8064516129032258,1.1140886362739983
tag=军事 & tag=真实的战场,behavior=effective_view,25,0.0002458452158520995,0.8064516129032258,1.1140886362739983
